row_index,active,max_z,auc,mean_over_baseline,prominence,n_peaks
839,0,2.3421208372443005,14.640480899275328,0.6309631343982446,2.1702340230811927,6.0
840,0,2.3370823845721143,1.8803522401384296,0.07865098172706175,1.1948441294515415,6.0
841,1,3.0256674628413363,4.8869093552982905,0.19935788567328813,1.7324894803917967,6.0
842,1,4.405234559715379,-10.757369226988216,-0.44822371779117565,0.33896434975951895,3.0
843,0,1.4417826461911394,144.57872680617461,6.179443918595557,4.4546653495737445,4.0
844,0,1.4354354173693444,27.393803020338662,1.204090393595459,3.289483172099297,7.0
845,0,1.629927924388374,61.761219005101154,2.691125042480611,3.1298546151105033,4.0
846,0,1.616253238977169,111.73408247948217,4.938012106034402,3.4823637895176915,3.0
847,1,2.6311574870196694,7.140594329601974,0.2975247637334156,1.6182966204943598,3.0
848,1,3.244791076689882,2.0060447179173853,0.08762451209897115,1.5071533056676039,7.0
849,1,3.064366235772082,-0.06558424356907944,0.022843874225469057,1.5104070178767257,7.0
850,0,2.272218611257425,8.539111661876339,0.36649775375703747,1.3178883083619681,8.0
851,0,1.798604030637558,244.25685576893517,10.570168680942624,16.459759292795912,5.0
852,0,2.4057856131770126,0.07223558569714983,0.012512150404645176,1.3230104554321387,6.0
853,0,1.8858897580670284,18.52822049374067,0.8121998002295356,1.2978376343888893,6.0
854,0,1.5517408781772564,21.75798874774739,0.936271893173456,1.7440549032252224,8.0
855,0,1.821054380108691,9.144571939343283,0.3796872359597611,1.6907022808022518,5.0
856,1,2.6547088849210714,8.988362237911005,0.3745150932462919,1.6426251659127347,7.0
857,1,3.4255934288399676,7.981763492284154,0.3335952914256249,2.1307435035937354,8.0
858,0,1.7924558749326496,19.85763485958611,0.8610107623071589,2.1769311574791983,5.0
859,0,2.294957603363399,30.75830286583309,1.3231415122148364,2.2356528999492067,4.0
860,1,2.927799961059785,3.3022719801156075,0.13557076227831252,1.055431266387567,4.0
861,0,2.306809331077394,18.4146756300437,0.7659382167812937,2.580513356824334,9.0
862,0,1.8702617989366732,52.50016098312253,2.312770166886958,2.2317404149778866,5.0
863,0,2.444942526552705,35.28993928241195,1.5150806538036399,4.184101047122841,3.0
864,0,2.105157781057014,26.180096707940795,1.1145960325286637,3.043866480517125,6.0
865,1,3.228465433551726,1.1366789439318017,0.08851017793532762,3.627505760484655,8.0
866,1,3.8689848731333667,9.432537451650083,0.39302239381875337,3.6269497485335167,1.0
867,1,3.3834494202397454,8.159740362885037,0.3399891817868767,2.510714753404328,7.0
868,1,2.9675945562387698,9.265205044485656,0.397046208257789,2.874368487575544,7.0
869,1,3.7127279370020507,3.672588044011994,0.14466511094628356,2.8398407959419094,6.0
870,1,2.573124752182304,-6.798996848978547,-0.2810703717559588,1.7999391468359307,7.0
871,0,2.117601251875665,5.9264709371704445,0.26135712580984005,1.7455577670141476,8.0
872,1,3.7212874275703807,1.9585290961092199,0.08467525536046301,1.9275540765055768,5.0
873,0,2.274672329835634,6.881355631606162,0.2960479616639158,1.1028314519648907,7.0
874,0,1.6465082285140653,21.23240932395793,0.8951676864631359,1.556441738951054,8.0
875,1,2.742300026793546,23.835424084313495,1.011796895133971,4.009409352869648,3.0
876,0,1.9342850835349714,5.23245385229121,0.23324196948410447,1.1693794687856731,7.0
877,1,4.421648422324542,2.036136983898599,0.08483904099577495,1.4411494072081616,1.0
